OBJECTID;POINT_X;POINT_Y;OBJECTID_1;DPTO_CCDGO;MPIO_CCDGO;Shape_Leng;OBJECTID_2;MPIO_CNMBR;DESCRPCION;DEPTO;P_ENERSI;P_ENERNO;P_ALCANSI;P_ALCANNO;P_ACUESI;P_ACUENO;P_GASNSI;P_GASNNO;P_GASNNOIN;P_TELEFSI;P_TELEFNO;P_TELEFNOI;ShapeSTAre;ShapeSTLen
7816;-74.463817750000000;2.596386583000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7817;-74.413817750000000;2.596386583000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7818;-74.363817749999900;2.596386583000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7819;-74.313817749999900;2.596386583000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7820;-74.263817750000000;2.596386583000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7821;-74.213817750000000;2.596386583000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7822;-74.163817750000000;2.596386583000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7823;-74.113817749999900;2.596386583000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7824;-74.063817740000000;2.596386583000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7825;-74.013817739999900;2.596386583000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7826;-73.963817739999900;2.596386583000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7827;-73.913817739999900;2.596386583000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7828;-73.863817740000000;2.596386583000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7829;-73.813817740000000;2.596386583000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7830;-73.763817739999900;2.596386583000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7831;-73.713817739999900;2.596386583000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7832;-73.663817739999900;2.596386583000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7833;-73.613817740000000;2.596386583000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7834;-73.563817740000000;2.596386583000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7835;-73.513817739999900;2.596386583000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7836;-73.463817739999900;2.596386583000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7837;-73.413817739999900;2.596386583000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7838;-73.363817729999900;2.596386583000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7850;-74.663817750000000;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7851;-74.613817749999900;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7852;-74.563817749999900;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7853;-74.513817750000000;2.546386582000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7854;-74.463817750000000;2.546386582000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7855;-74.413817750000000;2.546386582000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7856;-74.363817749999900;2.546386582000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7857;-74.313817749999900;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7858;-74.263817750000000;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7859;-74.213817750000000;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7860;-74.163817750000000;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7861;-74.113817749999900;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7862;-74.063817740000000;2.546386582000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7863;-74.013817739999900;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7864;-73.963817739999900;2.546386582000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7865;-73.913817739999900;2.546386582000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7866;-73.863817740000000;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7867;-73.813817740000000;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7868;-73.763817739999900;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7869;-73.713817739999900;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7870;-73.663817739999900;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7871;-73.613817740000000;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7872;-73.563817740000000;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7873;-73.513817739999900;2.546386582000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7874;-73.463817739999900;2.546386582000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7875;-73.413817739999900;2.546386582000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7876;-73.363817729999900;2.546386582000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7885;-74.613817749999900;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7886;-74.563817749999900;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7887;-74.513817750000000;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7888;-74.463817750000000;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7889;-74.413817750000000;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7890;-74.363817749999900;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7891;-74.313817749999900;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7892;-74.263817750000000;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7893;-74.213817750000000;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7894;-74.163817750000000;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7895;-74.113817749999900;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7896;-74.063817740000000;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7897;-74.013817739999900;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7898;-73.963817739999900;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7899;-73.913817739999900;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7900;-73.863817740000000;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7901;-73.813817740000000;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7902;-73.763817739999900;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7903;-73.713817739999900;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7904;-73.663817739999900;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7905;-73.613817740000000;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7906;-73.563817740000000;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7907;-73.513817739999900;2.496386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7908;-73.463817739999900;2.496386581000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7909;-73.413817739999900;2.496386581000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7910;-73.363817729999900;2.496386581000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7911;-73.313817729999900;2.496386581000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7912;-73.263817730000000;2.496386581000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7913;-73.213817730000000;2.496386581000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7919;-74.663817750000000;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7920;-74.613817749999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7921;-74.563817749999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7922;-74.513817750000000;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7923;-74.463817750000000;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7924;-74.413817750000000;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7925;-74.363817749999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7926;-74.313817749999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7927;-74.263817750000000;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7928;-74.213817750000000;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7929;-74.163817750000000;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7930;-74.113817749999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7931;-74.063817740000000;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7932;-74.013817739999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7933;-73.963817739999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7934;-73.913817739999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7935;-73.863817740000000;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7936;-73.813817740000000;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7937;-73.763817739999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7938;-73.713817739999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7939;-73.663817739999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7940;-73.613817740000000;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7941;-73.563817740000000;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7942;-73.513817739999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7943;-73.463817739999900;2.446386581000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7944;-73.413817739999900;2.446386581000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7945;-73.363817729999900;2.446386581000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7946;-73.313817729999900;2.446386581000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7947;-73.263817730000000;2.446386581000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7948;-73.213817730000000;2.446386581000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7949;-73.163817730000000;2.446386581000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7953;-74.663817750000000;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7954;-74.613817749999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7955;-74.563817749999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7956;-74.513817750000000;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7957;-74.463817750000000;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7958;-74.413817750000000;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7959;-74.363817749999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7960;-74.313817749999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7961;-74.263817750000000;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7962;-74.213817750000000;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7963;-74.163817750000000;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7964;-74.113817749999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7965;-74.063817740000000;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7966;-74.013817739999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7967;-73.963817739999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7968;-73.913817739999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7969;-73.863817740000000;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7970;-73.813817740000000;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7971;-73.763817739999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7972;-73.713817739999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7973;-73.663817739999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7974;-73.613817740000000;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7975;-73.563817740000000;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7976;-73.513817739999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7977;-73.463817739999900;2.396386580000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7978;-73.413817739999900;2.396386580000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
